interval_id,recording_id,speaker_id,comparison_word,canonical_sequence,canonical_position,canonical_phone,audio_sha256
AN19-rec-e131b894dddd404476df:phone:3,AN19-rec-e131b894dddd404476df,AN19.ENG.em2,judge,jh ah jh,2,jh,81a9cef73e74fbb631a3aba0e6666acdc894a6048b8bdc5da9436672556c9c31
AN19-rec-e18f7cdf3ba2e32b551d:phone:2,AN19-rec-e18f7cdf3ba2e32b551d,AN19.ENG.em3,main,m ey n,1,ey,402def6fb6d52b04561062ca5fad3f8e171c63ab9a38a03068645192a9f0aaff
AN19-rec-e19039589f70351a0c72:phone:1,AN19-rec-e19039589f70351a0c72,AN19.ENG.em2,mote,m ow t,0,m,032349025e51527cb24738b77135093f6b0f1597f88ce7ce24accf04344180b9
AN19-rec-e19039589f70351a0c72:phone:2,AN19-rec-e19039589f70351a0c72,AN19.ENG.em2,mote,m ow t,1,ow,032349025e51527cb24738b77135093f6b0f1597f88ce7ce24accf04344180b9
AN19-rec-e19039589f70351a0c72:phone:3,AN19-rec-e19039589f70351a0c72,AN19.ENG.em2,mote,m ow t,2,t,032349025e51527cb24738b77135093f6b0f1597f88ce7ce24accf04344180b9
AN19-rec-e1a577ed54db86271d3f:phone:2,AN19-rec-e1a577ed54db86271d3f,AN19.ENG.em1,cod,k aa d,1,aa,c85c039ce21cdd0c77c88bdd3c44981dc793bc47fa1c505a9d75314fbb086c2f
AN19-rec-e1a577ed54db86271d3f:phone:3,AN19-rec-e1a577ed54db86271d3f,AN19.ENG.em1,cod,k aa d,2,d,c85c039ce21cdd0c77c88bdd3c44981dc793bc47fa1c505a9d75314fbb086c2f
AN19-rec-e1c464bada6f0ad6106b:phone:1,AN19-rec-e1c464bada6f0ad6106b,AN19.ENG.em1,path,p ae th,0,p,b576ffeb7fffda5ebd9fe7267eecabef5e481214c3320887b54ff05e7ad8eae7
AN19-rec-e1c464bada6f0ad6106b:phone:3,AN19-rec-e1c464bada6f0ad6106b,AN19.ENG.em1,path,p ae th,2,th,b576ffeb7fffda5ebd9fe7267eecabef5e481214c3320887b54ff05e7ad8eae7
AN19-rec-e2fd3e073948e6883d32:phone:1,AN19-rec-e2fd3e073948e6883d32,AN19.ENG.em3,page,p ey jh,0,p,b321340b77f2915bf6345ea47f29f7ae7dabe4b0ba6ed7c4295e5711f3a16139
AN19-rec-e2fd3e073948e6883d32:phone:2,AN19-rec-e2fd3e073948e6883d32,AN19.ENG.em3,page,p ey jh,1,ey,b321340b77f2915bf6345ea47f29f7ae7dabe4b0ba6ed7c4295e5711f3a16139
AN19-rec-e2fd3e073948e6883d32:phone:3,AN19-rec-e2fd3e073948e6883d32,AN19.ENG.em3,page,p ey jh,2,jh,b321340b77f2915bf6345ea47f29f7ae7dabe4b0ba6ed7c4295e5711f3a16139
AN19-rec-e30df2c6d40b4e3bd0e2:phone:1,AN19-rec-e30df2c6d40b4e3bd0e2,AN19.ENG.ef2,rough,r ah f,0,r,dab6296e633377821cc51d31300cf9e6e51c62ebac3db0a1e44bbfb290901813
AN19-rec-e30df2c6d40b4e3bd0e2:phone:2,AN19-rec-e30df2c6d40b4e3bd0e2,AN19.ENG.ef2,rough,r ah f,1,ah,dab6296e633377821cc51d31300cf9e6e51c62ebac3db0a1e44bbfb290901813
AN19-rec-e30df2c6d40b4e3bd0e2:phone:3,AN19-rec-e30df2c6d40b4e3bd0e2,AN19.ENG.ef2,rough,r ah f,2,f,dab6296e633377821cc51d31300cf9e6e51c62ebac3db0a1e44bbfb290901813
AN19-rec-e30ee62b5e57a2b92345:phone:1,AN19-rec-e30ee62b5e57a2b92345,AN19.ENG.ef3,con,k aa n,0,k,fc86ced5597db0e5028fa87e767fd601979c987c562b750aff68a33d5b3858a0
AN19-rec-e30ee62b5e57a2b92345:phone:2,AN19-rec-e30ee62b5e57a2b92345,AN19.ENG.ef3,con,k aa n,1,aa,fc86ced5597db0e5028fa87e767fd601979c987c562b750aff68a33d5b3858a0
AN19-rec-e332ea78189206760c8d:phone:2,AN19-rec-e332ea78189206760c8d,AN19.ENG.ef2,deep,d iy p,1,iy,0eb4811566f02127e5c681c27290c020664f57e8fa04a235bfbed8715c60b11a
AN19-rec-e332ea78189206760c8d:phone:3,AN19-rec-e332ea78189206760c8d,AN19.ENG.ef2,deep,d iy p,2,p,0eb4811566f02127e5c681c27290c020664f57e8fa04a235bfbed8715c60b11a
AN19-rec-e3469ae97cd432d64c4e:phone:1,AN19-rec-e3469ae97cd432d64c4e,AN19.ENG.ef2,balm,b aa m,0,b,25ee49831a8bf3e7b2b3eb0e32eb0a21236cd68c0c676337e2e9e55c89023050
AN19-rec-e3469ae97cd432d64c4e:phone:2,AN19-rec-e3469ae97cd432d64c4e,AN19.ENG.ef2,balm,b aa m,1,aa,25ee49831a8bf3e7b2b3eb0e32eb0a21236cd68c0c676337e2e9e55c89023050
AN19-rec-e3469ae97cd432d64c4e:phone:3,AN19-rec-e3469ae97cd432d64c4e,AN19.ENG.ef2,balm,b aa m,2,m,25ee49831a8bf3e7b2b3eb0e32eb0a21236cd68c0c676337e2e9e55c89023050
AN19-rec-e349a8c47d90b338bee8:phone:1,AN19-rec-e349a8c47d90b338bee8,AN19.ENG.ef1,theme,th iy m,0,th,63d7a88731526725787988d515db868ae7a4fdb06b0e0c1d62cb457822770c44
AN19-rec-e349a8c47d90b338bee8:phone:2,AN19-rec-e349a8c47d90b338bee8,AN19.ENG.ef1,theme,th iy m,1,iy,63d7a88731526725787988d515db868ae7a4fdb06b0e0c1d62cb457822770c44
AN19-rec-e349a8c47d90b338bee8:phone:3,AN19-rec-e349a8c47d90b338bee8,AN19.ENG.ef1,theme,th iy m,2,m,63d7a88731526725787988d515db868ae7a4fdb06b0e0c1d62cb457822770c44
AN19-rec-e3d477c0488d698b072c:phone:1,AN19-rec-e3d477c0488d698b072c,AN19.ENG.ef3,pat,p ae t,0,p,73fede192b0b641537bad7297b7077150bebaacbb7f7471aaeb94e718b45753f
AN19-rec-e3d477c0488d698b072c:phone:2,AN19-rec-e3d477c0488d698b072c,AN19.ENG.ef3,pat,p ae t,1,ae,73fede192b0b641537bad7297b7077150bebaacbb7f7471aaeb94e718b45753f
AN19-rec-e3d477c0488d698b072c:phone:3,AN19-rec-e3d477c0488d698b072c,AN19.ENG.ef3,pat,p ae t,2,t,73fede192b0b641537bad7297b7077150bebaacbb7f7471aaeb94e718b45753f
AN19-rec-e4bceddd304f7abebf53:phone:1,AN19-rec-e4bceddd304f7abebf53,AN19.ENG.ef2,lace,l ey s,0,l,4e3caf094351bb53ab085d9235995049074e10c7e4ad559674b9b7de56dbb448
AN19-rec-e4bceddd304f7abebf53:phone:2,AN19-rec-e4bceddd304f7abebf53,AN19.ENG.ef2,lace,l ey s,1,ey,4e3caf094351bb53ab085d9235995049074e10c7e4ad559674b9b7de56dbb448
AN19-rec-e4bceddd304f7abebf53:phone:3,AN19-rec-e4bceddd304f7abebf53,AN19.ENG.ef2,lace,l ey s,2,s,4e3caf094351bb53ab085d9235995049074e10c7e4ad559674b9b7de56dbb448
AN19-rec-e515d5388f2be2213ab7:phone:1,AN19-rec-e515d5388f2be2213ab7,AN19.ENG.ef2,ship,sh ih p,0,sh,5f8aae07cad4e729e6c64a75d8c23f0bc6ca4b31f4eeefb1b9ecd494ee446968
AN19-rec-e515d5388f2be2213ab7:phone:3,AN19-rec-e515d5388f2be2213ab7,AN19.ENG.ef2,ship,sh ih p,2,p,5f8aae07cad4e729e6c64a75d8c23f0bc6ca4b31f4eeefb1b9ecd494ee446968
AN19-rec-e52156c1c7f8b0f683e1:phone:1,AN19-rec-e52156c1c7f8b0f683e1,AN19.ENG.ef1,suck,s ah k,0,s,01dbf1e7900acade5ea9b56bf2c46ed479d490949620af620412528fb2ed0dc5
AN19-rec-e52156c1c7f8b0f683e1:phone:2,AN19-rec-e52156c1c7f8b0f683e1,AN19.ENG.ef1,suck,s ah k,1,ah,01dbf1e7900acade5ea9b56bf2c46ed479d490949620af620412528fb2ed0dc5
AN19-rec-e52156c1c7f8b0f683e1:phone:3,AN19-rec-e52156c1c7f8b0f683e1,AN19.ENG.ef1,suck,s ah k,2,k,01dbf1e7900acade5ea9b56bf2c46ed479d490949620af620412528fb2ed0dc5
AN19-rec-e54a13b627f07ec52092:phone:1,AN19-rec-e54a13b627f07ec52092,AN19.ENG.ef3,caught,k aa t,0,k,dab3e3f18012732b5b51b6504c36f155bd53d82b5c314b17778dbb28c1b49ce9
AN19-rec-e54a13b627f07ec52092:phone:2,AN19-rec-e54a13b627f07ec52092,AN19.ENG.ef3,caught,k aa t,1,aa,dab3e3f18012732b5b51b6504c36f155bd53d82b5c314b17778dbb28c1b49ce9
AN19-rec-e54a13b627f07ec52092:phone:3,AN19-rec-e54a13b627f07ec52092,AN19.ENG.ef3,caught,k aa t,2,t,dab3e3f18012732b5b51b6504c36f155bd53d82b5c314b17778dbb28c1b49ce9
AN19-rec-e5b8d3c36a880b47fb91:phone:1,AN19-rec-e5b8d3c36a880b47fb91,AN19.ENG.ef1,dirt,d er t,0,d,128ab453da61f1ed4ae114445d055d580388d480e5dd5412780d8fdbddb5ba82
AN19-rec-e5b8d3c36a880b47fb91:phone:2,AN19-rec-e5b8d3c36a880b47fb91,AN19.ENG.ef1,dirt,d er t,1,er,128ab453da61f1ed4ae114445d055d580388d480e5dd5412780d8fdbddb5ba82
AN19-rec-e6063ef19f16c99b3ba7:phone:1,AN19-rec-e6063ef19f16c99b3ba7,AN19.ENG.em3,kin,k ih n,0,k,de1fa0dd8754047215ceaf7616de79f89b878b2ab059edf669352ed14eadea2f
AN19-rec-e6063ef19f16c99b3ba7:phone:2,AN19-rec-e6063ef19f16c99b3ba7,AN19.ENG.em3,kin,k ih n,1,ih,de1fa0dd8754047215ceaf7616de79f89b878b2ab059edf669352ed14eadea2f
AN19-rec-e6063ef19f16c99b3ba7:phone:3,AN19-rec-e6063ef19f16c99b3ba7,AN19.ENG.em3,kin,k ih n,2,n,de1fa0dd8754047215ceaf7616de79f89b878b2ab059edf669352ed14eadea2f
AN19-rec-e6a5fa922afbe86fbe0d:phone:1,AN19-rec-e6a5fa922afbe86fbe0d,AN19.ENG.em3,chain,ch ey n,0,ch,ebc77f102fa72c6dfe5fe5f55da21e8bb833a90127318b12e7a29c2d2cb97c27
AN19-rec-e6a5fa922afbe86fbe0d:phone:2,AN19-rec-e6a5fa922afbe86fbe0d,AN19.ENG.em3,chain,ch ey n,1,ey,ebc77f102fa72c6dfe5fe5f55da21e8bb833a90127318b12e7a29c2d2cb97c27
AN19-rec-e773c1444142a53d1dd8:phone:2,AN19-rec-e773c1444142a53d1dd8,AN19.ENG.ef1,white,w ay t,1,ay,4541d1d4294d5c8691cdec39ecb60df1773de7522be47d99b8020ee505ac1184
AN19-rec-e773c1444142a53d1dd8:phone:3,AN19-rec-e773c1444142a53d1dd8,AN19.ENG.ef1,white,w ay t,2,t,4541d1d4294d5c8691cdec39ecb60df1773de7522be47d99b8020ee505ac1184
AN19-rec-e7be265945bf4e5a5716:phone:1,AN19-rec-e7be265945bf4e5a5716,AN19.ENG.em2,weed,w iy d,0,w,318627816b356a5b45cd5ae0dd96e6c9fe04d7dd573c29079a311ffbf87f5330
AN19-rec-e7be265945bf4e5a5716:phone:2,AN19-rec-e7be265945bf4e5a5716,AN19.ENG.em2,weed,w iy d,1,iy,318627816b356a5b45cd5ae0dd96e6c9fe04d7dd573c29079a311ffbf87f5330
AN19-rec-e7be265945bf4e5a5716:phone:3,AN19-rec-e7be265945bf4e5a5716,AN19.ENG.em2,weed,w iy d,2,d,318627816b356a5b45cd5ae0dd96e6c9fe04d7dd573c29079a311ffbf87f5330
AN19-rec-e7d6ea7dc6dd42ee78b8:phone:1,AN19-rec-e7d6ea7dc6dd42ee78b8,AN19.ENG.ef1,chore,ch ao r,0,ch,08f30c50fd7aab6d781b431fbf71866aeaf5eccff46e72d3382d950387264f5a
AN19-rec-e7d6ea7dc6dd42ee78b8:phone:2,AN19-rec-e7d6ea7dc6dd42ee78b8,AN19.ENG.ef1,chore,ch ao r,1,ao,08f30c50fd7aab6d781b431fbf71866aeaf5eccff46e72d3382d950387264f5a
AN19-rec-e7d6ea7dc6dd42ee78b8:phone:3,AN19-rec-e7d6ea7dc6dd42ee78b8,AN19.ENG.ef1,chore,ch ao r,2,r,08f30c50fd7aab6d781b431fbf71866aeaf5eccff46e72d3382d950387264f5a
AN19-rec-e8096514a61e1a616c18:phone:2,AN19-rec-e8096514a61e1a616c18,AN19.ENG.ef3,lace,l ey s,1,ey,48ea9a907bc772b54e970d8835007065a7b47aa52e260a892ab312ae4d87b605
AN19-rec-e8096514a61e1a616c18:phone:3,AN19-rec-e8096514a61e1a616c18,AN19.ENG.ef3,lace,l ey s,2,s,48ea9a907bc772b54e970d8835007065a7b47aa52e260a892ab312ae4d87b605
AN19-rec-e82d7bbbe5b2d4b3d78c:phone:1,AN19-rec-e82d7bbbe5b2d4b3d78c,AN19.ENG.em1,bug,b ah g,0,b,c2b29da4f2288cc28363cfc5356cb2417cb32ade44d9f54730b5c3288e80f9d2
AN19-rec-e82d7bbbe5b2d4b3d78c:phone:2,AN19-rec-e82d7bbbe5b2d4b3d78c,AN19.ENG.em1,bug,b ah g,1,ah,c2b29da4f2288cc28363cfc5356cb2417cb32ade44d9f54730b5c3288e80f9d2
AN19-rec-e82d7bbbe5b2d4b3d78c:phone:3,AN19-rec-e82d7bbbe5b2d4b3d78c,AN19.ENG.em1,bug,b ah g,2,g,c2b29da4f2288cc28363cfc5356cb2417cb32ade44d9f54730b5c3288e80f9d2
AN19-rec-e85808917c1a7b2313b4:phone:1,AN19-rec-e85808917c1a7b2313b4,AN19.ENG.ef1,girl,g er l,0,g,7119aae672680d143ace60f2ab021631ca058415d995b1b2a21de95ea42d20a6
AN19-rec-e85808917c1a7b2313b4:phone:2,AN19-rec-e85808917c1a7b2313b4,AN19.ENG.ef1,girl,g er l,1,er,7119aae672680d143ace60f2ab021631ca058415d995b1b2a21de95ea42d20a6
AN19-rec-e85808917c1a7b2313b4:phone:3,AN19-rec-e85808917c1a7b2313b4,AN19.ENG.ef1,girl,g er l,2,l,7119aae672680d143ace60f2ab021631ca058415d995b1b2a21de95ea42d20a6
AN19-rec-e9041c8c22a4767641a6:phone:1,AN19-rec-e9041c8c22a4767641a6,AN19.ENG.em3,work,w er k,0,w,efe13fc4db4b6444b37ac1bf7b3659918bd25d1dd2dfcd7b1de2ba995c7eda08
AN19-rec-e9041c8c22a4767641a6:phone:2,AN19-rec-e9041c8c22a4767641a6,AN19.ENG.em3,work,w er k,1,er,efe13fc4db4b6444b37ac1bf7b3659918bd25d1dd2dfcd7b1de2ba995c7eda08
AN19-rec-e9041c8c22a4767641a6:phone:3,AN19-rec-e9041c8c22a4767641a6,AN19.ENG.em3,work,w er k,2,k,efe13fc4db4b6444b37ac1bf7b3659918bd25d1dd2dfcd7b1de2ba995c7eda08
AN19-rec-e90c26f21870ed3e8995:phone:2,AN19-rec-e90c26f21870ed3e8995,AN19.ENG.ef1,lose,l uw z,1,uw,b43a5f6e841575b8442a0a545bed01d078993ebea19ea74993477fa883abba95
AN19-rec-e9869d724766ff27367c:phone:1,AN19-rec-e9869d724766ff27367c,AN19.ENG.ef2,dame,d ey m,0,d,26c6235d55ab9c8be58bc0fff66c8416dbb8fcfdb0a351c2b053cdfeabb14c28
AN19-rec-e9869d724766ff27367c:phone:2,AN19-rec-e9869d724766ff27367c,AN19.ENG.ef2,dame,d ey m,1,ey,26c6235d55ab9c8be58bc0fff66c8416dbb8fcfdb0a351c2b053cdfeabb14c28
AN19-rec-e9869d724766ff27367c:phone:3,AN19-rec-e9869d724766ff27367c,AN19.ENG.ef2,dame,d ey m,2,m,26c6235d55ab9c8be58bc0fff66c8416dbb8fcfdb0a351c2b053cdfeabb14c28
AN19-rec-e9b4804ccc083bd8d281:phone:1,AN19-rec-e9b4804ccc083bd8d281,AN19.ENG.em2,path,p ae th,0,p,c8127d0d3cf35ddd34eee4afdd17dffd59522ec987748e6f2832e5821ee1faf9
AN19-rec-e9b4804ccc083bd8d281:phone:2,AN19-rec-e9b4804ccc083bd8d281,AN19.ENG.em2,path,p ae th,1,ae,c8127d0d3cf35ddd34eee4afdd17dffd59522ec987748e6f2832e5821ee1faf9
AN19-rec-e9b4804ccc083bd8d281:phone:3,AN19-rec-e9b4804ccc083bd8d281,AN19.ENG.em2,path,p ae th,2,th,c8127d0d3cf35ddd34eee4afdd17dffd59522ec987748e6f2832e5821ee1faf9
AN19-rec-e9e31e4d2f92d83141bb:phone:1,AN19-rec-e9e31e4d2f92d83141bb,AN19.ENG.ef1,god,g aa d,0,g,863a25694cdb4a783a78825d3aa08e249581dfe693ceac61fe5566c8b5365e12
AN19-rec-e9e31e4d2f92d83141bb:phone:2,AN19-rec-e9e31e4d2f92d83141bb,AN19.ENG.ef1,god,g aa d,1,aa,863a25694cdb4a783a78825d3aa08e249581dfe693ceac61fe5566c8b5365e12
AN19-rec-ea8b706cfd3544798654:phone:1,AN19-rec-ea8b706cfd3544798654,AN19.ENG.em2,whore,hh ao r,0,hh,434a52825c8d16895ef8c17c0558029ad66c039ce24d984332438fb2626c39d5
AN19-rec-ea8b706cfd3544798654:phone:2,AN19-rec-ea8b706cfd3544798654,AN19.ENG.em2,whore,hh ao r,1,ao,434a52825c8d16895ef8c17c0558029ad66c039ce24d984332438fb2626c39d5
AN19-rec-ea8b706cfd3544798654:phone:3,AN19-rec-ea8b706cfd3544798654,AN19.ENG.em2,whore,hh ao r,2,r,434a52825c8d16895ef8c17c0558029ad66c039ce24d984332438fb2626c39d5
AN19-rec-eaed016aab874b445058:phone:1,AN19-rec-eaed016aab874b445058,AN19.ENG.ef2,hag,hh ae g,0,hh,f5ee8d3a56d054a7fd99e3e6da7f9f81a3e6e5f5bb8c8eac843eed34bdda795b
AN19-rec-eaed016aab874b445058:phone:2,AN19-rec-eaed016aab874b445058,AN19.ENG.ef2,hag,hh ae g,1,ae,f5ee8d3a56d054a7fd99e3e6da7f9f81a3e6e5f5bb8c8eac843eed34bdda795b
AN19-rec-eaed016aab874b445058:phone:3,AN19-rec-eaed016aab874b445058,AN19.ENG.ef2,hag,hh ae g,2,g,f5ee8d3a56d054a7fd99e3e6da7f9f81a3e6e5f5bb8c8eac843eed34bdda795b
AN19-rec-eb1f053b749beea418a0:phone:1,AN19-rec-eb1f053b749beea418a0,AN19.ENG.ef3,mat,m ae t,0,m,520583d13a3f3b710fa711e3e557b9dfefdc77d8df62ceecd2dd279cac3aca13
AN19-rec-eb1f053b749beea418a0:phone:2,AN19-rec-eb1f053b749beea418a0,AN19.ENG.ef3,mat,m ae t,1,ae,520583d13a3f3b710fa711e3e557b9dfefdc77d8df62ceecd2dd279cac3aca13
AN19-rec-eb1f053b749beea418a0:phone:3,AN19-rec-eb1f053b749beea418a0,AN19.ENG.ef3,mat,m ae t,2,t,520583d13a3f3b710fa711e3e557b9dfefdc77d8df62ceecd2dd279cac3aca13
AN19-rec-ec3625d304fb767e6026:phone:1,AN19-rec-ec3625d304fb767e6026,AN19.ENG.em3,bead,b iy d,0,b,76ccdbaf827f3f6c258dbdd8fff911622407b046cb1da8a9aee6d9ca4268bd1e
AN19-rec-ec3625d304fb767e6026:phone:2,AN19-rec-ec3625d304fb767e6026,AN19.ENG.em3,bead,b iy d,1,iy,76ccdbaf827f3f6c258dbdd8fff911622407b046cb1da8a9aee6d9ca4268bd1e
AN19-rec-ec3625d304fb767e6026:phone:3,AN19-rec-ec3625d304fb767e6026,AN19.ENG.em3,bead,b iy d,2,d,76ccdbaf827f3f6c258dbdd8fff911622407b046cb1da8a9aee6d9ca4268bd1e
AN19-rec-ec366505ebca26c097e1:phone:1,AN19-rec-ec366505ebca26c097e1,AN19.ENG.em1,join,jh oy n,0,jh,25179c70460556dd68c711c3567be5a93df45c50d03a18859ecafdf5df4fc4cd
AN19-rec-ec366505ebca26c097e1:phone:2,AN19-rec-ec366505ebca26c097e1,AN19.ENG.em1,join,jh oy n,1,oy,25179c70460556dd68c711c3567be5a93df45c50d03a18859ecafdf5df4fc4cd
AN19-rec-ec366505ebca26c097e1:phone:3,AN19-rec-ec366505ebca26c097e1,AN19.ENG.em1,join,jh oy n,2,n,25179c70460556dd68c711c3567be5a93df45c50d03a18859ecafdf5df4fc4cd
AN19-rec-ec4f0ce204ca84a0fdce:phone:2,AN19-rec-ec4f0ce204ca84a0fdce,AN19.ENG.ef1,rum,r ah m,1,ah,622f8a7951762a594809f369b942cab74c9e5590f4ebf50637b9282cb8482b46
AN19-rec-ec4f0ce204ca84a0fdce:phone:3,AN19-rec-ec4f0ce204ca84a0fdce,AN19.ENG.ef1,rum,r ah m,2,m,622f8a7951762a594809f369b942cab74c9e5590f4ebf50637b9282cb8482b46
AN19-rec-eca7f534d637910b5110:phone:1,AN19-rec-eca7f534d637910b5110,AN19.ENG.ef1,size,s ay z,0,s,c0b7e7c3f45a140834d622d9a52a76bd2fd900b78fe506cc308b8cd43a02818c
AN19-rec-eca7f534d637910b5110:phone:2,AN19-rec-eca7f534d637910b5110,AN19.ENG.ef1,size,s ay z,1,ay,c0b7e7c3f45a140834d622d9a52a76bd2fd900b78fe506cc308b8cd43a02818c
AN19-rec-eccfa44f0a0e9868f3ee:phone:1,AN19-rec-eccfa44f0a0e9868f3ee,AN19.ENG.em2,shop,sh aa p,0,sh,bcabfe257dfbc78c418c5e1866c9d3a819b806a8a2c80db6dd005026463e9727
AN19-rec-eccfa44f0a0e9868f3ee:phone:2,AN19-rec-eccfa44f0a0e9868f3ee,AN19.ENG.em2,shop,sh aa p,1,aa,bcabfe257dfbc78c418c5e1866c9d3a819b806a8a2c80db6dd005026463e9727
AN19-rec-eccfa44f0a0e9868f3ee:phone:3,AN19-rec-eccfa44f0a0e9868f3ee,AN19.ENG.em2,shop,sh aa p,2,p,bcabfe257dfbc78c418c5e1866c9d3a819b806a8a2c80db6dd005026463e9727
AN19-rec-ecdeddd66ccee5b280fe:phone:1,AN19-rec-ecdeddd66ccee5b280fe,AN19.ENG.ef3,neck,n eh k,0,n,8369ad039295d6e2763bdbceedd216d2b80a56eb453e0e8522bcee763365c7ad
AN19-rec-ecdeddd66ccee5b280fe:phone:2,AN19-rec-ecdeddd66ccee5b280fe,AN19.ENG.ef3,neck,n eh k,1,eh,8369ad039295d6e2763bdbceedd216d2b80a56eb453e0e8522bcee763365c7ad
AN19-rec-ece3d03f510e44826062:phone:1,AN19-rec-ece3d03f510e44826062,AN19.ENG.ef2,rat,r ae t,0,r,1c48b46d320ca973692c2cce473fcc8bace6c807627d09f22f7a53c99b061ca0
AN19-rec-ece3d03f510e44826062:phone:2,AN19-rec-ece3d03f510e44826062,AN19.ENG.ef2,rat,r ae t,1,ae,1c48b46d320ca973692c2cce473fcc8bace6c807627d09f22f7a53c99b061ca0
AN19-rec-ee68014ce0fe9b2d8a1b:phone:1,AN19-rec-ee68014ce0fe9b2d8a1b,AN19.ENG.ef2,south,s aw th,0,s,5ea038bcc51f3cc1df347c2d59a0464267a378ba9993db69f2d7b05dac6e7608
AN19-rec-ee68014ce0fe9b2d8a1b:phone:2,AN19-rec-ee68014ce0fe9b2d8a1b,AN19.ENG.ef2,south,s aw th,1,aw,5ea038bcc51f3cc1df347c2d59a0464267a378ba9993db69f2d7b05dac6e7608
AN19-rec-ee983bc7f100687bde04:phone:1,AN19-rec-ee983bc7f100687bde04,AN19.ENG.em1,teeth,t iy th,0,t,9ebc789f05f8ecef892bebf42c92eacdcaf03085025bb15f069f4d414f9d8feb
AN19-rec-ee983bc7f100687bde04:phone:2,AN19-rec-ee983bc7f100687bde04,AN19.ENG.em1,teeth,t iy th,1,iy,9ebc789f05f8ecef892bebf42c92eacdcaf03085025bb15f069f4d414f9d8feb
AN19-rec-ee983bc7f100687bde04:phone:3,AN19-rec-ee983bc7f100687bde04,AN19.ENG.em1,teeth,t iy th,2,th,9ebc789f05f8ecef892bebf42c92eacdcaf03085025bb15f069f4d414f9d8feb
AN19-rec-eed7f16ea41392bbc35c:phone:1,AN19-rec-eed7f16ea41392bbc35c,AN19.ENG.ef3,lad,l ae d,0,l,adda72db0afd0435147a46318ed873ddb40a874a672e60aef2d2c54d5b5abcf0
AN19-rec-eed7f16ea41392bbc35c:phone:2,AN19-rec-eed7f16ea41392bbc35c,AN19.ENG.ef3,lad,l ae d,1,ae,adda72db0afd0435147a46318ed873ddb40a874a672e60aef2d2c54d5b5abcf0
AN19-rec-efc250119e3bf684896b:phone:1,AN19-rec-efc250119e3bf684896b,AN19.ENG.ef1,comb,k ow m,0,k,027e486a23acd831da09d6032df8cb36e8400c93f19e994f9ae68ec630fa267c
AN19-rec-efc250119e3bf684896b:phone:2,AN19-rec-efc250119e3bf684896b,AN19.ENG.ef1,comb,k ow m,1,ow,027e486a23acd831da09d6032df8cb36e8400c93f19e994f9ae68ec630fa267c
AN19-rec-eff967485538eae1e3d2:phone:1,AN19-rec-eff967485538eae1e3d2,AN19.ENG.ef3,wed,w eh d,0,w,a1bb0fa78265c8ff0e83ece1b146b4c0612df50c6bd48c9d8526057ed58760ae
AN19-rec-eff967485538eae1e3d2:phone:2,AN19-rec-eff967485538eae1e3d2,AN19.ENG.ef3,wed,w eh d,1,eh,a1bb0fa78265c8ff0e83ece1b146b4c0612df50c6bd48c9d8526057ed58760ae
AN19-rec-f01f2eddd63ee5add94f:phone:1,AN19-rec-f01f2eddd63ee5add94f,AN19.ENG.em1,watch,w aa ch,0,w,283307f3adc4cdb817bbf83a5d79fc24f31e292438e13df8f8101a6dae489bb7
AN19-rec-f01f2eddd63ee5add94f:phone:2,AN19-rec-f01f2eddd63ee5add94f,AN19.ENG.em1,watch,w aa ch,1,aa,283307f3adc4cdb817bbf83a5d79fc24f31e292438e13df8f8101a6dae489bb7
AN19-rec-f01f2eddd63ee5add94f:phone:3,AN19-rec-f01f2eddd63ee5add94f,AN19.ENG.em1,watch,w aa ch,2,ch,283307f3adc4cdb817bbf83a5d79fc24f31e292438e13df8f8101a6dae489bb7
AN19-rec-f0a9170b06105d063d3a:phone:1,AN19-rec-f0a9170b06105d063d3a,AN19.ENG.em1,curve,k er v,0,k,fbfe5360cfa888b008153419d3d5b116c00a7444dca4f18f9fb694f8006cb7e6
AN19-rec-f0a9170b06105d063d3a:phone:2,AN19-rec-f0a9170b06105d063d3a,AN19.ENG.em1,curve,k er v,1,er,fbfe5360cfa888b008153419d3d5b116c00a7444dca4f18f9fb694f8006cb7e6
AN19-rec-f0a9170b06105d063d3a:phone:3,AN19-rec-f0a9170b06105d063d3a,AN19.ENG.em1,curve,k er v,2,v,fbfe5360cfa888b008153419d3d5b116c00a7444dca4f18f9fb694f8006cb7e6
AN19-rec-f0bd71104d655da6b376:phone:1,AN19-rec-f0bd71104d655da6b376,AN19.ENG.ef2,job,jh aa b,0,jh,3d635f1b3baad93a73a25ca874bcb82432a0f566c87b68fe98c9b3e99b3373ae
AN19-rec-f0bd71104d655da6b376:phone:3,AN19-rec-f0bd71104d655da6b376,AN19.ENG.ef2,job,jh aa b,2,b,3d635f1b3baad93a73a25ca874bcb82432a0f566c87b68fe98c9b3e99b3373ae
AN19-rec-f0e66c6b21ce5f99d6dc:phone:1,AN19-rec-f0e66c6b21ce5f99d6dc,AN19.ENG.em2,king,k ih ng,0,k,e5c32d69716b13ff4aa3c02208d3e565327b23a9c932f5f9a732fcaa7ea3c24c
AN19-rec-f0e66c6b21ce5f99d6dc:phone:2,AN19-rec-f0e66c6b21ce5f99d6dc,AN19.ENG.em2,king,k ih ng,1,ih,e5c32d69716b13ff4aa3c02208d3e565327b23a9c932f5f9a732fcaa7ea3c24c
