target_interval_id,reference_interval_id,english_speaker_id,raw_distance,either_interval_qc_flag
AN19-rec-07a2af2d5131c1e791dc:phone:3,AN19-rec-55cbdb9448e5f74bd8f8:phone:3,AN19.ENG.em3,54.996280539667644,True
AN19-rec-07a2af2d5131c1e791dc:phone:3,AN19-rec-6925de69cb4daba5e5a5:phone:3,AN19.ENG.em2,50.30445249874855,True
AN19-rec-07a2af2d5131c1e791dc:phone:3,AN19-rec-78f5f3dd941558687ef0:phone:3,AN19.ENG.ef1,72.18747203324489,True
AN19-rec-07a2af2d5131c1e791dc:phone:3,AN19-rec-df9bf255fd5bc75c564a:phone:3,AN19.ENG.ef3,17.382038388233607,True
AN19-rec-07ad52ad2a98fc52ee9d:phone:1,AN19-rec-3bb21d728d22e6ba20f3:phone:1,AN19.ENG.em2,40.037422667875184,True
AN19-rec-07ad52ad2a98fc52ee9d:phone:1,AN19-rec-3cab9e7195873dcb8fbc:phone:1,AN19.ENG.ef3,42.95466989735941,True
AN19-rec-07ad52ad2a98fc52ee9d:phone:1,AN19-rec-9d5bfef81a490180f7db:phone:1,AN19.ENG.ef1,38.498020141730564,True
AN19-rec-07ad52ad2a98fc52ee9d:phone:1,AN19-rec-fbab9bd0b7a8d35f74d8:phone:1,AN19.ENG.em1,51.115898700650256,True
AN19-rec-07ad52ad2a98fc52ee9d:phone:2,AN19-rec-857cc549036967676a60:phone:2,AN19.ENG.ef2,52.08279602064458,True
AN19-rec-07ad52ad2a98fc52ee9d:phone:2,AN19-rec-9d5bfef81a490180f7db:phone:2,AN19.ENG.ef1,52.79600177623743,True
AN19-rec-07ad52ad2a98fc52ee9d:phone:2,AN19-rec-fbab9bd0b7a8d35f74d8:phone:2,AN19.ENG.em1,53.404257283147615,True
AN19-rec-07ad52ad2a98fc52ee9d:phone:2,AN19-rec-fda941cf632fc0e4eb4b:phone:2,AN19.ENG.em3,58.00352088166723,True
AN19-rec-07ad52ad2a98fc52ee9d:phone:3,AN19-rec-3bb21d728d22e6ba20f3:phone:3,AN19.ENG.em2,30.711591128967488,True
AN19-rec-07ad52ad2a98fc52ee9d:phone:3,AN19-rec-3cab9e7195873dcb8fbc:phone:3,AN19.ENG.ef3,112.09911975831982,True
AN19-rec-07ad52ad2a98fc52ee9d:phone:3,AN19-rec-857cc549036967676a60:phone:3,AN19.ENG.ef2,18.926150889944296,True
AN19-rec-07ad52ad2a98fc52ee9d:phone:3,AN19-rec-9d5bfef81a490180f7db:phone:3,AN19.ENG.ef1,104.33100836329626,True
AN19-rec-07ad52ad2a98fc52ee9d:phone:3,AN19-rec-fda941cf632fc0e4eb4b:phone:3,AN19.ENG.em3,26.49186279024027,True
AN19-rec-07ade2790c3a4bef1c3c:phone:1,AN19-rec-1099fca7bfc1649ea1bf:phone:1,AN19.ENG.em3,0.3712948161630681,True
AN19-rec-07ade2790c3a4bef1c3c:phone:1,AN19-rec-119544c86b598ce09479:phone:1,AN19.ENG.em1,25.94330642738464,True
AN19-rec-07ade2790c3a4bef1c3c:phone:1,AN19-rec-16780e3b9a0ab6a37b5b:phone:1,AN19.ENG.em2,21.00024639190521,True
AN19-rec-07ade2790c3a4bef1c3c:phone:1,AN19-rec-782a2c3e9ae6ba61aef0:phone:1,AN19.ENG.ef2,24.906749142758393,True
AN19-rec-07ade2790c3a4bef1c3c:phone:1,AN19-rec-f70a4aaf198896e836f8:phone:1,AN19.ENG.ef3,42.85170986048373,True
AN19-rec-07ade2790c3a4bef1c3c:phone:2,AN19-rec-1099fca7bfc1649ea1bf:phone:2,AN19.ENG.em3,27.43878005884054,False
AN19-rec-07ade2790c3a4bef1c3c:phone:2,AN19-rec-119544c86b598ce09479:phone:2,AN19.ENG.em1,25.61600007302586,False
AN19-rec-07ade2790c3a4bef1c3c:phone:2,AN19-rec-16780e3b9a0ab6a37b5b:phone:2,AN19.ENG.em2,19.071728450027184,False
AN19-rec-07ade2790c3a4bef1c3c:phone:2,AN19-rec-782a2c3e9ae6ba61aef0:phone:2,AN19.ENG.ef2,20.422394236264775,True
AN19-rec-07ade2790c3a4bef1c3c:phone:2,AN19-rec-c8fbae6b079a3ba88354:phone:2,AN19.ENG.ef1,68.42388683857345,True
AN19-rec-07ade2790c3a4bef1c3c:phone:2,AN19-rec-f70a4aaf198896e836f8:phone:2,AN19.ENG.ef3,83.23973937601566,True
AN19-rec-07ade2790c3a4bef1c3c:phone:3,AN19-rec-1099fca7bfc1649ea1bf:phone:3,AN19.ENG.em3,49.74972608911266,True
AN19-rec-07ade2790c3a4bef1c3c:phone:3,AN19-rec-119544c86b598ce09479:phone:3,AN19.ENG.em1,55.39994224667345,True
AN19-rec-07ade2790c3a4bef1c3c:phone:3,AN19-rec-782a2c3e9ae6ba61aef0:phone:3,AN19.ENG.ef2,63.819895646699926,True
AN19-rec-07ade2790c3a4bef1c3c:phone:3,AN19-rec-c8fbae6b079a3ba88354:phone:3,AN19.ENG.ef1,68.89372665138981,True
AN19-rec-07ade2790c3a4bef1c3c:phone:3,AN19-rec-f70a4aaf198896e836f8:phone:3,AN19.ENG.ef3,54.140538378023315,True
AN19-rec-07c44396f8427256bfb2:phone:1,AN19-rec-671af18272ec7118db82:phone:1,AN19.ENG.em3,29.759682859901456,True
AN19-rec-07c44396f8427256bfb2:phone:1,AN19-rec-75cd126a2dbbeca4df52:phone:1,AN19.ENG.ef2,49.43652083665239,True
AN19-rec-07c44396f8427256bfb2:phone:1,AN19-rec-b6d893aca9377f13c9c9:phone:1,AN19.ENG.ef3,37.386310179466435,True
AN19-rec-07c44396f8427256bfb2:phone:1,AN19-rec-dbcad5b275ab1cffa9d4:phone:1,AN19.ENG.em2,4.660734939409459,True
AN19-rec-07c44396f8427256bfb2:phone:1,AN19-rec-dfa3f971b717a69fd24d:phone:1,AN19.ENG.ef1,17.39190681521334,True
AN19-rec-07c44396f8427256bfb2:phone:2,AN19-rec-671af18272ec7118db82:phone:2,AN19.ENG.em3,49.057214469924524,True
AN19-rec-07c44396f8427256bfb2:phone:2,AN19-rec-75cd126a2dbbeca4df52:phone:2,AN19.ENG.ef2,14.577373350957151,True
AN19-rec-07c44396f8427256bfb2:phone:2,AN19-rec-7ca6a092704e88d2066c:phone:2,AN19.ENG.em1,12.586740411459141,True
AN19-rec-07c44396f8427256bfb2:phone:2,AN19-rec-b6d893aca9377f13c9c9:phone:2,AN19.ENG.ef3,23.70725795023939,True
AN19-rec-07c44396f8427256bfb2:phone:2,AN19-rec-dfa3f971b717a69fd24d:phone:2,AN19.ENG.ef1,39.73839938756565,True
AN19-rec-07c44396f8427256bfb2:phone:3,AN19-rec-671af18272ec7118db82:phone:3,AN19.ENG.em3,42.333382996375896,False
AN19-rec-07c44396f8427256bfb2:phone:3,AN19-rec-75cd126a2dbbeca4df52:phone:3,AN19.ENG.ef2,7.603956920111973,False
AN19-rec-07c44396f8427256bfb2:phone:3,AN19-rec-7ca6a092704e88d2066c:phone:3,AN19.ENG.em1,16.477500929535662,True
AN19-rec-07c44396f8427256bfb2:phone:3,AN19-rec-b6d893aca9377f13c9c9:phone:3,AN19.ENG.ef3,27.60200143341412,False
AN19-rec-07c44396f8427256bfb2:phone:3,AN19-rec-dbcad5b275ab1cffa9d4:phone:3,AN19.ENG.em2,39.78917958300734,False
AN19-rec-07c44396f8427256bfb2:phone:3,AN19-rec-dfa3f971b717a69fd24d:phone:3,AN19.ENG.ef1,31.821142437327843,False
AN19-rec-07d2177457a473d16f05:phone:1,AN19-rec-0c2d1d50bc519ebd7fc3:phone:1,AN19.ENG.em3,2.9909634868152937,True
AN19-rec-07d2177457a473d16f05:phone:1,AN19-rec-40c20ddfa53e0cbf30d7:phone:1,AN19.ENG.em2,2.748917707486687,True
AN19-rec-07d2177457a473d16f05:phone:1,AN19-rec-51167cd22b01bf15f7f2:phone:1,AN19.ENG.ef1,57.56709400139198,True
AN19-rec-07d2177457a473d16f05:phone:1,AN19-rec-c8d74689a8da45e015c1:phone:1,AN19.ENG.em1,11.661232875170807,True
AN19-rec-07d2177457a473d16f05:phone:2,AN19-rec-0c2d1d50bc519ebd7fc3:phone:2,AN19.ENG.em3,54.22330589750485,True
AN19-rec-07d2177457a473d16f05:phone:2,AN19-rec-40c20ddfa53e0cbf30d7:phone:2,AN19.ENG.em2,20.186632807115657,False
AN19-rec-07d2177457a473d16f05:phone:2,AN19-rec-51167cd22b01bf15f7f2:phone:2,AN19.ENG.ef1,23.490131229285886,False
AN19-rec-07d2177457a473d16f05:phone:2,AN19-rec-6b4f056658a753f0031c:phone:2,AN19.ENG.ef2,24.562553131379453,False
AN19-rec-07d2177457a473d16f05:phone:2,AN19-rec-c8d74689a8da45e015c1:phone:2,AN19.ENG.em1,53.92318428092941,False
AN19-rec-07d2177457a473d16f05:phone:2,AN19-rec-f51394ae137936c23012:phone:2,AN19.ENG.ef3,19.134148612583648,False
AN19-rec-07d92ac83ba26204a8dd:phone:1,AN19-rec-1c6707f06253ce5ccca3:phone:1,AN19.ENG.em3,37.57734576483554,True
AN19-rec-07d92ac83ba26204a8dd:phone:1,AN19-rec-3ecbdde8173cc020013b:phone:1,AN19.ENG.ef3,33.08449829029535,True
AN19-rec-07d92ac83ba26204a8dd:phone:1,AN19-rec-badf0646acd4d1031d60:phone:1,AN19.ENG.ef2,31.982518471499095,True
AN19-rec-07d92ac83ba26204a8dd:phone:1,AN19-rec-ee983bc7f100687bde04:phone:1,AN19.ENG.em1,49.206750464441036,True
AN19-rec-07d92ac83ba26204a8dd:phone:2,AN19-rec-1c6707f06253ce5ccca3:phone:2,AN19.ENG.em3,33.35915050683445,False
AN19-rec-07d92ac83ba26204a8dd:phone:2,AN19-rec-3ecbdde8173cc020013b:phone:2,AN19.ENG.ef3,33.8134413909817,True
AN19-rec-07d92ac83ba26204a8dd:phone:2,AN19-rec-70a3e29438826cc3e909:phone:2,AN19.ENG.ef1,20.130164318079345,False
AN19-rec-07d92ac83ba26204a8dd:phone:2,AN19-rec-badf0646acd4d1031d60:phone:2,AN19.ENG.ef2,24.07667095668187,False
AN19-rec-07d92ac83ba26204a8dd:phone:2,AN19-rec-bf2e794e003f7cb4c287:phone:2,AN19.ENG.em2,57.44272689829241,True
AN19-rec-07d92ac83ba26204a8dd:phone:2,AN19-rec-ee983bc7f100687bde04:phone:2,AN19.ENG.em1,59.780313723481584,True
AN19-rec-07d92ac83ba26204a8dd:phone:3,AN19-rec-1c6707f06253ce5ccca3:phone:3,AN19.ENG.em3,34.141662896623075,True
AN19-rec-07d92ac83ba26204a8dd:phone:3,AN19-rec-3ecbdde8173cc020013b:phone:3,AN19.ENG.ef3,11.407644052849928,True
AN19-rec-07d92ac83ba26204a8dd:phone:3,AN19-rec-70a3e29438826cc3e909:phone:3,AN19.ENG.ef1,37.598137693400446,True
AN19-rec-07d92ac83ba26204a8dd:phone:3,AN19-rec-badf0646acd4d1031d60:phone:3,AN19.ENG.ef2,27.01947321351606,True
AN19-rec-07d92ac83ba26204a8dd:phone:3,AN19-rec-ee983bc7f100687bde04:phone:3,AN19.ENG.em1,51.33514478085777,True
AN19-rec-07f3d18b3217a414b7a6:phone:2,AN19-rec-292c9ae524758a4f28a5:phone:2,AN19.ENG.em3,33.114799595822994,True
AN19-rec-07f3d18b3217a414b7a6:phone:2,AN19-rec-72d3b1baf6659dab1e3b:phone:2,AN19.ENG.ef2,14.728809920805686,True
AN19-rec-07f3d18b3217a414b7a6:phone:2,AN19-rec-895121085effbc89e418:phone:2,AN19.ENG.em1,20.7310596973982,True
AN19-rec-07f3d18b3217a414b7a6:phone:2,AN19-rec-b12f3e78973b5d8a7123:phone:2,AN19.ENG.ef3,59.61448129663413,True
AN19-rec-07f3d18b3217a414b7a6:phone:2,AN19-rec-c10afb2b9e87c2fa5aba:phone:2,AN19.ENG.em2,18.157078939163515,True
AN19-rec-07f8f2012af3aae0c476:phone:1,AN19-rec-1099fca7bfc1649ea1bf:phone:1,AN19.ENG.em3,32.45202793801548,True
AN19-rec-07f8f2012af3aae0c476:phone:1,AN19-rec-119544c86b598ce09479:phone:1,AN19.ENG.em1,30.840426068016374,True
AN19-rec-07f8f2012af3aae0c476:phone:1,AN19-rec-16780e3b9a0ab6a37b5b:phone:1,AN19.ENG.em2,59.234056029641074,True
AN19-rec-07f8f2012af3aae0c476:phone:1,AN19-rec-782a2c3e9ae6ba61aef0:phone:1,AN19.ENG.ef2,69.04376644099723,True
AN19-rec-07f8f2012af3aae0c476:phone:1,AN19-rec-f70a4aaf198896e836f8:phone:1,AN19.ENG.ef3,94.52707668009486,True
AN19-rec-07f8f2012af3aae0c476:phone:2,AN19-rec-1099fca7bfc1649ea1bf:phone:2,AN19.ENG.em3,44.177230976047525,True
AN19-rec-07f8f2012af3aae0c476:phone:2,AN19-rec-119544c86b598ce09479:phone:2,AN19.ENG.em1,56.1345341975186,True
AN19-rec-07f8f2012af3aae0c476:phone:2,AN19-rec-16780e3b9a0ab6a37b5b:phone:2,AN19.ENG.em2,78.2145257770978,True
AN19-rec-07f8f2012af3aae0c476:phone:2,AN19-rec-782a2c3e9ae6ba61aef0:phone:2,AN19.ENG.ef2,69.630167173382,True
AN19-rec-07f8f2012af3aae0c476:phone:2,AN19-rec-c8fbae6b079a3ba88354:phone:2,AN19.ENG.ef1,67.32473151545138,True
AN19-rec-07f8f2012af3aae0c476:phone:2,AN19-rec-f70a4aaf198896e836f8:phone:2,AN19.ENG.ef3,62.02339558135127,True
AN19-rec-07fb218d5dad20652470:phone:1,AN19-rec-36b01c05dd7375be867d:phone:1,AN19.ENG.ef3,0.26317496914619865,True
AN19-rec-07fb218d5dad20652470:phone:1,AN19-rec-37729c1ef946b4465eae:phone:1,AN19.ENG.em3,0.46710349179517063,True
AN19-rec-07fb218d5dad20652470:phone:1,AN19-rec-7afe411eab0f42860b47:phone:1,AN19.ENG.em2,15.574198944098828,True
AN19-rec-07fb218d5dad20652470:phone:1,AN19-rec-991279f9a8c8e801a1d8:phone:1,AN19.ENG.ef1,11.063195339354005,True
AN19-rec-07fb218d5dad20652470:phone:1,AN19-rec-b7c4f6bb31e23e2d7dab:phone:1,AN19.ENG.ef2,2.1143666155430085,True
AN19-rec-07fb218d5dad20652470:phone:2,AN19-rec-36b01c05dd7375be867d:phone:2,AN19.ENG.ef3,4.603438457652953,False
AN19-rec-07fb218d5dad20652470:phone:2,AN19-rec-37729c1ef946b4465eae:phone:2,AN19.ENG.em3,19.367461200554864,True
AN19-rec-07fb218d5dad20652470:phone:2,AN19-rec-7afe411eab0f42860b47:phone:2,AN19.ENG.em2,5.701291921154542,False
AN19-rec-07fb218d5dad20652470:phone:2,AN19-rec-b7c4f6bb31e23e2d7dab:phone:2,AN19.ENG.ef2,6.426030743242622,False
AN19-rec-07fb218d5dad20652470:phone:2,AN19-rec-cc1a6b531a5c03863fa0:phone:2,AN19.ENG.em1,20.560413159313967,True
AN19-rec-07fb218d5dad20652470:phone:3,AN19-rec-36b01c05dd7375be867d:phone:3,AN19.ENG.ef3,56.15732605423062,True
AN19-rec-07fb218d5dad20652470:phone:3,AN19-rec-37729c1ef946b4465eae:phone:3,AN19.ENG.em3,85.76894341927964,True
AN19-rec-07fb218d5dad20652470:phone:3,AN19-rec-7afe411eab0f42860b47:phone:3,AN19.ENG.em2,103.84541109599422,True
AN19-rec-07fb218d5dad20652470:phone:3,AN19-rec-991279f9a8c8e801a1d8:phone:3,AN19.ENG.ef1,91.54478576563538,True
AN19-rec-07fb218d5dad20652470:phone:3,AN19-rec-b7c4f6bb31e23e2d7dab:phone:3,AN19.ENG.ef2,93.72846150579815,True
AN19-rec-07fb218d5dad20652470:phone:3,AN19-rec-cc1a6b531a5c03863fa0:phone:3,AN19.ENG.em1,112.38659302809506,True
AN19-rec-080a177b39f6e91f25b2:phone:1,AN19-rec-0ce13f3cbecd5bb0979a:phone:1,AN19.ENG.em3,39.730163968473185,True
AN19-rec-080a177b39f6e91f25b2:phone:1,AN19-rec-2cb95c4167250f26368d:phone:1,AN19.ENG.ef3,27.004240923361234,True
AN19-rec-080a177b39f6e91f25b2:phone:1,AN19-rec-500ac285b21efbccbdd2:phone:1,AN19.ENG.em2,26.991833092235797,True
AN19-rec-080a177b39f6e91f25b2:phone:1,AN19-rec-908f313229a94719f7ce:phone:1,AN19.ENG.ef2,22.19155242049818,True
AN19-rec-080a177b39f6e91f25b2:phone:1,AN19-rec-a2dc7acdf2e03130abcc:phone:1,AN19.ENG.ef1,30.330484155753055,True
AN19-rec-080a177b39f6e91f25b2:phone:2,AN19-rec-0ce13f3cbecd5bb0979a:phone:2,AN19.ENG.em3,16.637389933257538,True
AN19-rec-080a177b39f6e91f25b2:phone:2,AN19-rec-2cb95c4167250f26368d:phone:2,AN19.ENG.ef3,42.01360874653429,False
AN19-rec-080a177b39f6e91f25b2:phone:2,AN19-rec-3179f661fdbb0ecb33ac:phone:2,AN19.ENG.em1,5.913730773639343,True
AN19-rec-080a177b39f6e91f25b2:phone:2,AN19-rec-500ac285b21efbccbdd2:phone:2,AN19.ENG.em2,8.499260547823335,True
AN19-rec-080a177b39f6e91f25b2:phone:2,AN19-rec-908f313229a94719f7ce:phone:2,AN19.ENG.ef2,14.503085730489927,False
AN19-rec-080a177b39f6e91f25b2:phone:2,AN19-rec-a2dc7acdf2e03130abcc:phone:2,AN19.ENG.ef1,11.66158964604847,False
AN19-rec-080a177b39f6e91f25b2:phone:3,AN19-rec-0ce13f3cbecd5bb0979a:phone:3,AN19.ENG.em3,65.86629036235051,True
AN19-rec-080a177b39f6e91f25b2:phone:3,AN19-rec-2cb95c4167250f26368d:phone:3,AN19.ENG.ef3,46.76863309705079,True
AN19-rec-080a177b39f6e91f25b2:phone:3,AN19-rec-3179f661fdbb0ecb33ac:phone:3,AN19.ENG.em1,114.39269391236687,True
AN19-rec-080a177b39f6e91f25b2:phone:3,AN19-rec-908f313229a94719f7ce:phone:3,AN19.ENG.ef2,30.33668145085168,True
AN19-rec-080a177b39f6e91f25b2:phone:3,AN19-rec-a2dc7acdf2e03130abcc:phone:3,AN19.ENG.ef1,40.8673341096287,True
AN19-rec-080ab0ee7df28593f133:phone:1,AN19-rec-6afc38927c0dc0b64fd0:phone:1,AN19.ENG.em1,49.30571122215804,True
AN19-rec-080ab0ee7df28593f133:phone:1,AN19-rec-76449a6a3e3fd542f0c1:phone:1,AN19.ENG.ef1,67.43349149348929,True
AN19-rec-080ab0ee7df28593f133:phone:1,AN19-rec-8f5a5efe204fdcc645b5:phone:1,AN19.ENG.em2,3.0723369368873197,True
AN19-rec-080ab0ee7df28593f133:phone:1,AN19-rec-a42215dcef5ffc7465d0:phone:1,AN19.ENG.ef2,3.0847904088471236,True
AN19-rec-080ab0ee7df28593f133:phone:1,AN19-rec-f342348eb6fe6df807ed:phone:1,AN19.ENG.ef3,53.01969046201641,True
AN19-rec-080ab0ee7df28593f133:phone:2,AN19-rec-2298549b3de8bbdec5e1:phone:2,AN19.ENG.em3,25.22981633520395,True
AN19-rec-080ab0ee7df28593f133:phone:2,AN19-rec-6afc38927c0dc0b64fd0:phone:2,AN19.ENG.em1,32.25303432864786,True
AN19-rec-080ab0ee7df28593f133:phone:2,AN19-rec-76449a6a3e3fd542f0c1:phone:2,AN19.ENG.ef1,39.88301071902438,True
AN19-rec-080ab0ee7df28593f133:phone:2,AN19-rec-8f5a5efe204fdcc645b5:phone:2,AN19.ENG.em2,19.81779208358075,True
AN19-rec-080ab0ee7df28593f133:phone:2,AN19-rec-a42215dcef5ffc7465d0:phone:2,AN19.ENG.ef2,40.69453282511004,True
AN19-rec-080ab0ee7df28593f133:phone:2,AN19-rec-f342348eb6fe6df807ed:phone:2,AN19.ENG.ef3,29.748661601576984,True
AN19-rec-081e4389bccb2f0d618e:phone:1,AN19-rec-3bb21d728d22e6ba20f3:phone:1,AN19.ENG.em2,1.1447494351207474,True
AN19-rec-081e4389bccb2f0d618e:phone:1,AN19-rec-3cab9e7195873dcb8fbc:phone:1,AN19.ENG.ef3,3.431186786339682,True
AN19-rec-081e4389bccb2f0d618e:phone:1,AN19-rec-9d5bfef81a490180f7db:phone:1,AN19.ENG.ef1,7.5706423566073155,False
AN19-rec-081e4389bccb2f0d618e:phone:1,AN19-rec-fbab9bd0b7a8d35f74d8:phone:1,AN19.ENG.em1,8.332717213899116,True
AN19-rec-081e4389bccb2f0d618e:phone:2,AN19-rec-857cc549036967676a60:phone:2,AN19.ENG.ef2,3.39457472046482,True
AN19-rec-081e4389bccb2f0d618e:phone:2,AN19-rec-9d5bfef81a490180f7db:phone:2,AN19.ENG.ef1,4.585066155330322,True
AN19-rec-081e4389bccb2f0d618e:phone:2,AN19-rec-fbab9bd0b7a8d35f74d8:phone:2,AN19.ENG.em1,5.418595472764492,True
AN19-rec-081e4389bccb2f0d618e:phone:2,AN19-rec-fda941cf632fc0e4eb4b:phone:2,AN19.ENG.em3,34.524897739966654,True
AN19-rec-081e4389bccb2f0d618e:phone:3,AN19-rec-3bb21d728d22e6ba20f3:phone:3,AN19.ENG.em2,74.14465712850183,True
AN19-rec-081e4389bccb2f0d618e:phone:3,AN19-rec-3cab9e7195873dcb8fbc:phone:3,AN19.ENG.ef3,10.683372103386283,True
AN19-rec-081e4389bccb2f0d618e:phone:3,AN19-rec-857cc549036967676a60:phone:3,AN19.ENG.ef2,79.89357778043626,True
AN19-rec-081e4389bccb2f0d618e:phone:3,AN19-rec-9d5bfef81a490180f7db:phone:3,AN19.ENG.ef1,8.319225531386193,True
AN19-rec-081e4389bccb2f0d618e:phone:3,AN19-rec-fda941cf632fc0e4eb4b:phone:3,AN19.ENG.em3,66.36965321838827,True
AN19-rec-08440f63769fa3dafbd9:phone:1,AN19-rec-0e652b650411e3667e61:phone:1,AN19.ENG.em1,40.9305576682626,True
AN19-rec-08440f63769fa3dafbd9:phone:1,AN19-rec-31ad6b9a7deebbf85939:phone:1,AN19.ENG.ef3,104.14978639855565,True
AN19-rec-08440f63769fa3dafbd9:phone:1,AN19-rec-8d005cb92ddb841bb974:phone:1,AN19.ENG.ef1,102.37863730107144,True
AN19-rec-08440f63769fa3dafbd9:phone:1,AN19-rec-9f1b13748769dde785fa:phone:1,AN19.ENG.em2,25.42279895408839,True
AN19-rec-08440f63769fa3dafbd9:phone:3,AN19-rec-0e652b650411e3667e61:phone:3,AN19.ENG.em1,25.422689180092483,False
AN19-rec-08440f63769fa3dafbd9:phone:3,AN19-rec-8d005cb92ddb841bb974:phone:3,AN19.ENG.ef1,13.01580040120362,False
AN19-rec-08440f63769fa3dafbd9:phone:3,AN19-rec-96ca545297451f224734:phone:3,AN19.ENG.ef2,9.992420180462691,False
AN19-rec-08440f63769fa3dafbd9:phone:3,AN19-rec-9f1b13748769dde785fa:phone:3,AN19.ENG.em2,14.321158024580452,True
AN19-rec-084a598c4c21ec812399:phone:1,AN19-rec-158acc9ad48fc1373a9d:phone:1,AN19.ENG.em2,94.03981731112215,True
AN19-rec-084a598c4c21ec812399:phone:1,AN19-rec-34d2567ef3a6289b228b:phone:1,AN19.ENG.em3,31.90657679002788,True
AN19-rec-084a598c4c21ec812399:phone:1,AN19-rec-50f7945340fcb026c433:phone:1,AN19.ENG.ef1,23.382714553141142,True
AN19-rec-084a598c4c21ec812399:phone:2,AN19-rec-2afb7fc73ef50cfcef09:phone:2,AN19.ENG.em1,10.33903873241057,True
AN19-rec-084a598c4c21ec812399:phone:2,AN19-rec-50f7945340fcb026c433:phone:2,AN19.ENG.ef1,8.803299465913687,False
AN19-rec-084a598c4c21ec812399:phone:2,AN19-rec-93b8fe844c4196e14853:phone:2,AN19.ENG.ef2,5.99434324040309,False
AN19-rec-084a598c4c21ec812399:phone:2,AN19-rec-cc9d9242f0a4272a91aa:phone:2,AN19.ENG.ef3,34.76955389996385,True
AN19-rec-084a598c4c21ec812399:phone:3,AN19-rec-158acc9ad48fc1373a9d:phone:3,AN19.ENG.em2,41.45936204112396,True
AN19-rec-084a598c4c21ec812399:phone:3,AN19-rec-2afb7fc73ef50cfcef09:phone:3,AN19.ENG.em1,72.73494077120776,True
AN19-rec-084a598c4c21ec812399:phone:3,AN19-rec-34d2567ef3a6289b228b:phone:3,AN19.ENG.em3,35.070600821013706,True
AN19-rec-084a598c4c21ec812399:phone:3,AN19-rec-50f7945340fcb026c433:phone:3,AN19.ENG.ef1,86.16218355895268,True
AN19-rec-084a598c4c21ec812399:phone:3,AN19-rec-93b8fe844c4196e14853:phone:3,AN19.ENG.ef2,38.58791065520588,True
AN19-rec-084a598c4c21ec812399:phone:3,AN19-rec-cc9d9242f0a4272a91aa:phone:3,AN19.ENG.ef3,50.14050749814576,True
AN19-rec-08521ca27cdcbc6a3dc8:phone:1,AN19-rec-341161a20f3d7f0ec46f:phone:1,AN19.ENG.ef3,17.345585324480073,True
AN19-rec-08521ca27cdcbc6a3dc8:phone:1,AN19-rec-b6c61639b6bc9222f359:phone:1,AN19.ENG.ef1,18.435454190620735,True
AN19-rec-08521ca27cdcbc6a3dc8:phone:1,AN19-rec-ceee213fd77a88fed897:phone:1,AN19.ENG.ef2,27.748417501237704,True
AN19-rec-08521ca27cdcbc6a3dc8:phone:2,AN19-rec-000410f33e1d4ee3c20c:phone:2,AN19.ENG.em1,26.35835255024696,True
AN19-rec-08521ca27cdcbc6a3dc8:phone:2,AN19-rec-341161a20f3d7f0ec46f:phone:2,AN19.ENG.ef3,13.658288936073225,True
AN19-rec-08521ca27cdcbc6a3dc8:phone:2,AN19-rec-4ad1c74a904cac94dd06:phone:2,AN19.ENG.em3,34.54885934615094,True
AN19-rec-08521ca27cdcbc6a3dc8:phone:2,AN19-rec-c53e2a07ae4329793141:phone:2,AN19.ENG.em2,22.312460716888957,True
AN19-rec-08521ca27cdcbc6a3dc8:phone:2,AN19-rec-ceee213fd77a88fed897:phone:2,AN19.ENG.ef2,26.40269617973342,True
AN19-rec-08521ca27cdcbc6a3dc8:phone:3,AN19-rec-000410f33e1d4ee3c20c:phone:3,AN19.ENG.em1,28.173034220387912,True
AN19-rec-08521ca27cdcbc6a3dc8:phone:3,AN19-rec-341161a20f3d7f0ec46f:phone:3,AN19.ENG.ef3,26.03040575696753,True
AN19-rec-08521ca27cdcbc6a3dc8:phone:3,AN19-rec-4ad1c74a904cac94dd06:phone:3,AN19.ENG.em3,15.966081445691422,True
AN19-rec-08521ca27cdcbc6a3dc8:phone:3,AN19-rec-b6c61639b6bc9222f359:phone:3,AN19.ENG.ef1,18.50933324978479,True
AN19-rec-08521ca27cdcbc6a3dc8:phone:3,AN19-rec-c53e2a07ae4329793141:phone:3,AN19.ENG.em2,38.070770221395854,True
AN19-rec-08521ca27cdcbc6a3dc8:phone:3,AN19-rec-ceee213fd77a88fed897:phone:3,AN19.ENG.ef2,34.70364608653911,True
AN19-rec-085226c402a068dcc55b:phone:1,AN19-rec-0391775bd0e215b72a90:phone:1,AN19.ENG.ef2,22.158558770237885,True
AN19-rec-085226c402a068dcc55b:phone:1,AN19-rec-93e184b9462ac2fc917f:phone:1,AN19.ENG.em3,2.7464464850226897,True
AN19-rec-085226c402a068dcc55b:phone:1,AN19-rec-d41abf13243c0fbc47f1:phone:1,AN19.ENG.ef1,3.9390911589698114,True
AN19-rec-085226c402a068dcc55b:phone:1,AN19-rec-e30ee62b5e57a2b92345:phone:1,AN19.ENG.ef3,29.442402542779096,True
AN19-rec-085226c402a068dcc55b:phone:1,AN19-rec-f3fc0b62eba3931d9674:phone:1,AN19.ENG.em1,3.9311945719613632,True
AN19-rec-085226c402a068dcc55b:phone:1,AN19-rec-fa399954c33a7dfc8cd9:phone:1,AN19.ENG.em2,12.534698193081102,True
AN19-rec-085226c402a068dcc55b:phone:3,AN19-rec-0391775bd0e215b72a90:phone:3,AN19.ENG.ef2,52.81422701981178,True
