interval_id,recording_id,speaker_id,language,branch,comparison_word,canonical_sequence,canonical_position,canonical_phone,mean_similarity,mean_reference_dtw,n_reference_speakers,n_reference_recordings,instance_weight
AN19-rec-667799e5ba3571acfda3:phone:3,AN19-rec-667799e5ba3571acfda3,AN19.MIX.if5,Japanese,Japonic,move,m uw v,2,v,1.5975059175859599e-22,69.7410571046244,6,6,0.006711409395973154
AN19-rec-6683da4b7e8397a0f670:phone:2,AN19-rec-6683da4b7e8397a0f670,AN19.MIX.im6,Hindi,Indo-Aryan,kit,k ih t,1,ih,6.186200973068505e-07,36.87648116608757,6,6,0.006711409395973154
AN19-rec-66a7396743050ce57916:phone:1,AN19-rec-66a7396743050ce57916,AN19.MIX.im2,Bengali,Indo-Aryan,weed,w iy d,0,w,3.9545486577158295e-08,68.55381780624636,6,6,0.007246376811594203
AN19-rec-66d0424b036ddb5706ad:phone:1,AN19-rec-66d0424b036ddb5706ad,AN19.MIX.im2,Bengali,Indo-Aryan,move,m uw v,0,m,5.021200599547623e-13,40.87135759779634,6,6,0.007246376811594203
AN19-rec-66d0424b036ddb5706ad:phone:3,AN19-rec-66d0424b036ddb5706ad,AN19.MIX.im2,Bengali,Indo-Aryan,move,m uw v,2,v,2.3919986127771777e-08,23.710336281911072,6,6,0.007246376811594203
AN19-rec-66d56b4984c22e16af57:phone:2,AN19-rec-66d56b4984c22e16af57,AN19.SPA.sf2,Spanish,Romance,mid,m ih d,1,ih,1.4918139489258597e-12,49.888310882428506,6,6,0.007246376811594203
AN19-rec-66d6f86d275e7301eeef:phone:3,AN19-rec-66d6f86d275e7301eeef,AN19.SPA.sm7,Spanish,Romance,death,d eh th,2,th,0.00018405033797813054,68.5280528561948,6,6,0.007352941176470588
AN19-rec-66e9f7b4df1e81604863:phone:1,AN19-rec-66e9f7b4df1e81604863,AN19.MIX.im5,Turkish,Turkic,job,jh aa b,0,jh,1.6544800158284058e-11,82.72074882364812,6,6,0.007246376811594203
AN19-rec-66e9f7b4df1e81604863:phone:3,AN19-rec-66e9f7b4df1e81604863,AN19.MIX.im5,Turkish,Turkic,job,jh aa b,2,b,1.097775431265335e-09,36.76366458368904,6,6,0.007246376811594203
AN19-rec-66ed93b617124a8ff418:phone:2,AN19-rec-66ed93b617124a8ff418,AN19.MIX.if3,French,Romance,size,s ay z,1,ay,0.00028541050508660486,23.54339897742653,6,6,0.006993006993006993
AN19-rec-6718f6e2c4d990680cc3:phone:1,AN19-rec-6718f6e2c4d990680cc3,AN19.SPA.sm6,Spanish,Romance,mall,m ao l,0,m,1.507779723500183e-06,25.80099694598424,6,6,0.006756756756756757
AN19-rec-6729419997cb696d309a:phone:1,AN19-rec-6729419997cb696d309a,AN19.MIX.im1,Romanian,Romance,firm,f er m,0,f,3.153247875675608e-08,27.281029358754846,6,6,0.006802721088435374
AN19-rec-6743bf949a9fd2576816:phone:2,AN19-rec-6743bf949a9fd2576816,AN19.KOR.kf1,Korean,Koreanic,wife,w ay f,1,ay,1.5673823363913736e-23,64.70034732702989,6,6,0.0072992700729927005
AN19-rec-675ea54df21d1579426d:phone:2,AN19-rec-675ea54df21d1579426d,AN19.MIX.if2,Dutch,Germanic,fool,f uw l,1,uw,6.196865909971777e-09,25.828884275149296,6,6,0.006944444444444444
AN19-rec-676586cda4bd75807f08:phone:1,AN19-rec-676586cda4bd75807f08,AN19.KOR.kf2,Korean,Koreanic,check,ch eh k,0,ch,0.00041480740783891634,20.27428084584008,6,6,0.0072992700729927005
AN19-rec-677bb7e127c1a5757626:phone:2,AN19-rec-677bb7e127c1a5757626,AN19.MIX.if1,Albanian,Albanian,deep,d iy p,1,iy,0.000539171320691733,12.864596608170675,6,6,0.0070921985815602835
AN19-rec-677bb7e127c1a5757626:phone:3,AN19-rec-677bb7e127c1a5757626,AN19.MIX.if1,Albanian,Albanian,deep,d iy p,2,p,4.1819989770819463e-08,34.26539693665344,6,6,0.0070921985815602835
AN19-rec-6785d67f4da314c21ddd:phone:1,AN19-rec-6785d67f4da314c21ddd,AN19.MIX.if1,Albanian,Albanian,five,f ay v,0,f,5.114643252529597e-13,41.66293250917442,6,6,0.0070921985815602835
AN19-rec-679aa1583ad6e493884f:phone:1,AN19-rec-679aa1583ad6e493884f,AN19.MIX.im5,Turkish,Turkic,rim,r ih m,0,r,1.9081583575865677e-08,44.589116882118766,6,6,0.007246376811594203
AN19-rec-67c815ddf42064f04070:phone:2,AN19-rec-67c815ddf42064f04070,AN19.SPA.sf5,Spanish,Romance,caught,k aa t,1,aa,1.8396497097629483e-09,54.15878977847685,6,6,0.007194244604316547
AN19-rec-67e1d38dc09adf7f884f:phone:2,AN19-rec-67e1d38dc09adf7f884f,AN19.KOR.kf4,Korean,Koreanic,learn,l er n,1,er,8.932668802670259e-05,21.462403468867933,6,6,0.0070921985815602835
AN19-rec-6805a60f4d2fc65e021d:phone:2,AN19-rec-6805a60f4d2fc65e021d,AN19.SPA.sm2,Spanish,Romance,mid,m ih d,1,ih,0.0001703652853792203,31.04046541195068,6,6,0.007042253521126761
AN19-rec-6808e05daf33a990b3f4:phone:1,AN19-rec-6808e05daf33a990b3f4,AN19.SPA.sm6,Spanish,Romance,king,k ih ng,0,k,3.567499376392909e-09,30.42806848778081,6,6,0.006756756756756757
AN19-rec-681593973475614ca854:phone:3,AN19-rec-681593973475614ca854,AN19.KOR.kf1,Korean,Koreanic,pad,p ae d,2,d,4.5682706269031766e-11,31.87377503577221,6,6,0.0072992700729927005
AN19-rec-6839c924bd1b8804c801:phone:2,AN19-rec-6839c924bd1b8804c801,AN19.SPA.sm5,Spanish,Romance,long,l ao ng,1,ao,3.3013122287453476e-05,33.094053104613494,6,6,0.006896551724137931
AN19-rec-6839c924bd1b8804c801:phone:3,AN19-rec-6839c924bd1b8804c801,AN19.SPA.sm5,Spanish,Romance,long,l ao ng,2,ng,6.888799002068254e-08,22.23360216011211,6,6,0.006896551724137931
AN19-rec-683d07d87f59053483e2:phone:2,AN19-rec-683d07d87f59053483e2,AN19.MIX.if1,Albanian,Albanian,shape,sh ey p,1,ey,5.370401043837975e-13,34.72629077717618,6,6,0.0070921985815602835
AN19-rec-684b185a95bccf8b9b72:phone:2,AN19-rec-684b185a95bccf8b9b72,AN19.KOR.kf4,Korean,Koreanic,long,l ao ng,1,ao,2.601515827063674e-05,33.028642716093614,6,6,0.0070921985815602835
AN19-rec-684b185a95bccf8b9b72:phone:3,AN19-rec-684b185a95bccf8b9b72,AN19.KOR.kf4,Korean,Koreanic,long,l ao ng,2,ng,2.845100876956227e-06,21.552305973177894,6,6,0.0070921985815602835
AN19-rec-6868160bfc13c771093d:phone:2,AN19-rec-6868160bfc13c771093d,AN19.KOR.kf6,Korean,Koreanic,voice,v oy s,1,oy,3.316787154958648e-07,30.4575641639353,6,6,0.007042253521126761
AN19-rec-68707dfcba82172111bc:phone:2,AN19-rec-68707dfcba82172111bc,AN19.SPA.sf2,Spanish,Romance,wash,w aa sh,1,aa,5.321752933259267e-06,37.217294410661296,6,6,0.007246376811594203
AN19-rec-68775949773b48934ed9:phone:1,AN19-rec-68775949773b48934ed9,AN19.KOR.km1,Korean,Koreanic,move,m uw v,0,m,1.5443424659347954e-21,55.53053307327702,6,6,0.0072992700729927005
AN19-rec-687ef13cf1ac5eb6eff9:phone:1,AN19-rec-687ef13cf1ac5eb6eff9,AN19.KOR.kf5,Korean,Koreanic,goat,g ow t,0,g,3.4832157133705e-06,34.467703887816135,6,6,0.006993006993006993
AN19-rec-687ef13cf1ac5eb6eff9:phone:3,AN19-rec-687ef13cf1ac5eb6eff9,AN19.KOR.kf5,Korean,Koreanic,goat,g ow t,2,t,4.2391791008428197e-11,33.31544165704523,6,6,0.006993006993006993
AN19-rec-68cd024cc76e0b55d6c5:phone:2,AN19-rec-68cd024cc76e0b55d6c5,AN19.KOR.km1,Korean,Koreanic,vice,v ay s,1,ay,0.0008549301216663722,27.54851954198317,6,6,0.0072992700729927005
AN19-rec-68d614ea097c77eb43e1:phone:1,AN19-rec-68d614ea097c77eb43e1,AN19.KOR.kf4,Korean,Koreanic,doom,d uw m,0,d,2.324383103652356e-08,35.51388598725364,6,6,0.0070921985815602835
AN19-rec-68d614ea097c77eb43e1:phone:3,AN19-rec-68d614ea097c77eb43e1,AN19.KOR.kf4,Korean,Koreanic,doom,d uw m,2,m,7.821337473954712e-11,29.558586918914937,6,6,0.0070921985815602835
AN19-rec-68dd68f307bcb6fa3d3f:phone:1,AN19-rec-68dd68f307bcb6fa3d3f,AN19.SPA.sf6,Spanish,Romance,pool,p uw l,0,p,0.0003670450353166121,18.815574609777872,6,6,0.007042253521126761
AN19-rec-68f51145d69b789fdaee:phone:2,AN19-rec-68f51145d69b789fdaee,AN19.MIX.im5,Turkish,Turkic,deep,d iy p,1,iy,0.006558001737773722,17.45058958220271,6,6,0.007246376811594203
AN19-rec-68f51145d69b789fdaee:phone:3,AN19-rec-68f51145d69b789fdaee,AN19.MIX.im5,Turkish,Turkic,deep,d iy p,2,p,9.364339798939791e-07,25.449882696817355,6,6,0.007246376811594203
AN19-rec-68f7b8dcd337200a0b92:phone:2,AN19-rec-68f7b8dcd337200a0b92,AN19.SPA.sf4,Spanish,Romance,lace,l ey s,1,ey,3.9000339279682336e-08,23.393100254331436,6,6,0.0070921985815602835
AN19-rec-68f93a1e94268eb9e6f4:phone:1,AN19-rec-68f93a1e94268eb9e6f4,AN19.SPA.sm3,Spanish,Romance,both,b ow th,0,b,6.22596888221256e-13,40.18521794878508,6,6,0.0072992700729927005
AN19-rec-68f93a1e94268eb9e6f4:phone:3,AN19-rec-68f93a1e94268eb9e6f4,AN19.SPA.sm3,Spanish,Romance,both,b ow th,2,th,2.75395585809399e-18,44.82668649326007,6,6,0.0072992700729927005
AN19-rec-691378ed91a54ab610f8:phone:3,AN19-rec-691378ed91a54ab610f8,AN19.KOR.kf4,Korean,Koreanic,faith,f ey th,2,th,1.6957744467200545e-09,30.00290429326282,6,6,0.0070921985815602835
AN19-rec-6922811cfa26bad55156:phone:2,AN19-rec-6922811cfa26bad55156,AN19.KOR.km3,Korean,Koreanic,voice,v oy s,1,oy,2.6701166152211703e-08,36.06830977981763,6,6,0.006666666666666667
AN19-rec-692463ddb1a0a93dab36:phone:1,AN19-rec-692463ddb1a0a93dab36,AN19.MIX.im1,Romanian,Romance,rough,r ah f,0,r,4.854124533096682e-08,36.05670925485013,6,6,0.006802721088435374
AN19-rec-695c3934ab8437473e70:phone:1,AN19-rec-695c3934ab8437473e70,AN19.MIX.im2,Bengali,Indo-Aryan,hag,hh ae g,0,hh,2.3654940006369707e-09,27.086398403350127,6,6,0.007246376811594203
AN19-rec-6961b716ca0b8363b013:phone:3,AN19-rec-6961b716ca0b8363b013,AN19.KOR.km1,Korean,Koreanic,route,r uw t,2,t,4.586302369348841e-07,44.81296975730671,6,6,0.0072992700729927005
AN19-rec-696c0d09e226768947f6:phone:3,AN19-rec-696c0d09e226768947f6,AN19.MIX.im6,Hindi,Indo-Aryan,toot,t uw t,2,t,3.3814223312234586e-14,43.19816718293913,6,6,0.006711409395973154
AN19-rec-69743ac9c7c5e1deeac2:phone:1,AN19-rec-69743ac9c7c5e1deeac2,AN19.KOR.km6,Korean,Koreanic,pawn,p ao n,0,p,0.011139433134376672,15.67502137437014,6,6,0.007042253521126761
AN19-rec-698651513ca195502196:phone:2,AN19-rec-698651513ca195502196,AN19.SPA.sf2,Spanish,Romance,leg,l eh g,1,eh,4.404879477233204e-13,43.53270209370228,6,6,0.007246376811594203
AN19-rec-6999f0e82504a44d1d30:phone:1,AN19-rec-6999f0e82504a44d1d30,AN19.KOR.km6,Korean,Koreanic,food,f uw d,0,f,3.3568809679145104e-08,29.91779909450157,6,6,0.007042253521126761
AN19-rec-69af406e1c57af4e2c5b:phone:3,AN19-rec-69af406e1c57af4e2c5b,AN19.MIX.im2,Bengali,Indo-Aryan,pup,p ah p,2,p,4.755986551083525e-12,46.62624327336798,6,6,0.007246376811594203
AN19-rec-69bca4a48534003644e6:phone:1,AN19-rec-69bca4a48534003644e6,AN19.KOR.kf6,Korean,Koreanic,hack,hh ae k,0,hh,0.011793186061148238,8.399884653438036,6,6,0.007042253521126761
AN19-rec-69cba689f1295d936a12:phone:3,AN19-rec-69cba689f1295d936a12,AN19.MIX.if6,Somali,Afro-Asiatic,mum,m ah m,2,m,5.544233222463742e-06,27.471419196401317,6,6,0.007246376811594203
AN19-rec-69de48708ff0213c92af:phone:1,AN19-rec-69de48708ff0213c92af,AN19.SPA.sf5,Spanish,Romance,soil,s oy l,0,s,1.1407274664160135e-05,22.38568572849308,6,6,0.007194244604316547
AN19-rec-69de48708ff0213c92af:phone:2,AN19-rec-69de48708ff0213c92af,AN19.SPA.sf5,Spanish,Romance,soil,s oy l,1,oy,3.661651905480586e-07,30.644396257842843,6,6,0.007194244604316547
AN19-rec-69df51a6f3e1f04af421:phone:3,AN19-rec-69df51a6f3e1f04af421,AN19.KOR.kf3,Korean,Koreanic,gas,g ae s,2,s,9.24037656243081e-10,28.34992392223357,6,6,0.007246376811594203
AN19-rec-69e8c842c4a3978be2d2:phone:2,AN19-rec-69e8c842c4a3978be2d2,AN19.KOR.kf6,Korean,Koreanic,learn,l er n,1,er,3.189384651327202e-11,31.173761524445933,6,6,0.007042253521126761
AN19-rec-69ebed3381f6d4af2080:phone:2,AN19-rec-69ebed3381f6d4af2080,AN19.KOR.km1,Korean,Koreanic,lice,l ay s,1,ay,2.5565059548039657e-10,30.24185774766652,6,6,0.0072992700729927005
AN19-rec-69ebed3381f6d4af2080:phone:3,AN19-rec-69ebed3381f6d4af2080,AN19.KOR.km1,Korean,Koreanic,lice,l ay s,2,s,1.5859306314636064e-07,20.40414043323021,6,6,0.0072992700729927005
AN19-rec-69fb8a285ff0cc70875f:phone:2,AN19-rec-69fb8a285ff0cc70875f,AN19.KOR.km2,Korean,Koreanic,deep,d iy p,1,iy,0.021223845948827952,16.777756605877546,6,6,0.006756756756756757
AN19-rec-69fb8a285ff0cc70875f:phone:3,AN19-rec-69fb8a285ff0cc70875f,AN19.KOR.km2,Korean,Koreanic,deep,d iy p,2,p,3.093543204781087e-09,35.41546191404565,6,6,0.006756756756756757
AN19-rec-69ff45dd891af0431d88:phone:1,AN19-rec-69ff45dd891af0431d88,AN19.SPA.sm6,Spanish,Romance,page,p ey jh,0,p,0.00033875695434739105,43.10201843173703,6,6,0.006756756756756757
AN19-rec-69ff45dd891af0431d88:phone:3,AN19-rec-69ff45dd891af0431d88,AN19.SPA.sm6,Spanish,Romance,page,p ey jh,2,jh,1.9910071494083763e-05,35.20433943832484,6,6,0.006756756756756757
AN19-rec-6a040638ed0b312c3e59:phone:3,AN19-rec-6a040638ed0b312c3e59,AN19.KOR.kf2,Korean,Koreanic,lame,l ey m,2,m,1.4685763774566702e-15,40.56782748618772,6,6,0.0072992700729927005
AN19-rec-6a5e9dd2ac191214e4e6:phone:3,AN19-rec-6a5e9dd2ac191214e4e6,AN19.SPA.sm4,Spanish,Romance,death,d eh th,2,th,3.6329625127353515e-14,52.95157278549082,6,6,0.007194244604316547
AN19-rec-6a64fe25d4db7a5fb13d:phone:2,AN19-rec-6a64fe25d4db7a5fb13d,AN19.SPA.sf6,Spanish,Romance,sill,s ih l,1,ih,5.09264427972261e-09,22.14305672693362,6,6,0.007042253521126761
AN19-rec-6a76e7b7c5586b5281ef:phone:1,AN19-rec-6a76e7b7c5586b5281ef,AN19.SPA.sf6,Spanish,Romance,den,d eh n,0,d,3.5181936322514223e-10,69.21963047219431,6,6,0.007042253521126761
AN19-rec-6a76e7b7c5586b5281ef:phone:2,AN19-rec-6a76e7b7c5586b5281ef,AN19.SPA.sf6,Spanish,Romance,den,d eh n,1,eh,3.64990709289736e-14,48.36342914422577,6,6,0.007042253521126761
AN19-rec-6aa49692c6961cf7e278:phone:2,AN19-rec-6aa49692c6961cf7e278,AN19.MIX.if3,French,Romance,fool,f uw l,1,uw,2.1614821547216677e-06,21.450451404813915,6,6,0.006993006993006993
AN19-rec-6aa4e0bcfc85584f39d0:phone:2,AN19-rec-6aa4e0bcfc85584f39d0,AN19.SPA.sm3,Spanish,Romance,lace,l ey s,1,ey,9.448117194361789e-08,30.76600311627253,6,6,0.0072992700729927005
AN19-rec-6aa777fe95d2c5133cfd:phone:1,AN19-rec-6aa777fe95d2c5133cfd,AN19.SPA.sf6,Spanish,Romance,thick,th ih k,0,th,3.78026493997356e-14,47.12572514163708,6,6,0.007042253521126761
AN19-rec-6aa777fe95d2c5133cfd:phone:2,AN19-rec-6aa777fe95d2c5133cfd,AN19.SPA.sf6,Spanish,Romance,thick,th ih k,1,ih,2.0098593743106725e-09,56.21412769277708,6,6,0.007042253521126761
AN19-rec-6ab2bdefa21865467155:phone:1,AN19-rec-6ab2bdefa21865467155,AN19.KOR.km1,Korean,Koreanic,pawn,p ao n,0,p,1.933227012717673e-37,91.37333109541495,6,6,0.0072992700729927005
AN19-rec-6ac7715ff96c62d53b69:phone:1,AN19-rec-6ac7715ff96c62d53b69,AN19.MIX.im2,Bengali,Indo-Aryan,check,ch eh k,0,ch,0.00019320747689890102,23.77982937952664,6,6,0.007246376811594203
AN19-rec-6add637ab0c3046d7727:phone:2,AN19-rec-6add637ab0c3046d7727,AN19.MIX.im4,Mandarin,Sino-Tibetan,was,w aa z,1,aa,0.00034284434992434593,22.18235517732237,6,6,0.006993006993006993
AN19-rec-6ae0008d2a368e225e17:phone:2,AN19-rec-6ae0008d2a368e225e17,AN19.MIX.im4,Mandarin,Sino-Tibetan,pull,p uh l,1,uh,1.0067464095185409e-07,45.334308330778846,6,6,0.006993006993006993
AN19-rec-6aff5fadfac885c54b93:phone:2,AN19-rec-6aff5fadfac885c54b93,AN19.SPA.sm3,Spanish,Romance,leg,l eh g,1,eh,9.898387080165028e-07,42.36961393311562,6,6,0.0072992700729927005
AN19-rec-6b0ad386fe421db6edeb:phone:2,AN19-rec-6b0ad386fe421db6edeb,AN19.KOR.km2,Korean,Koreanic,mid,m ih d,1,ih,0.000432326881553262,30.906630748081994,6,6,0.006756756756756757
AN19-rec-6b10e1e236f89fbce22a:phone:1,AN19-rec-6b10e1e236f89fbce22a,AN19.MIX.if1,Albanian,Albanian,theme,th iy m,0,th,0.026355185851969748,29.278408252995423,6,6,0.0070921985815602835
AN19-rec-6b10e1e236f89fbce22a:phone:2,AN19-rec-6b10e1e236f89fbce22a,AN19.MIX.if1,Albanian,Albanian,theme,th iy m,1,iy,0.0006370434305905851,20.61095144914512,6,6,0.0070921985815602835
AN19-rec-6b10e1e236f89fbce22a:phone:3,AN19-rec-6b10e1e236f89fbce22a,AN19.MIX.if1,Albanian,Albanian,theme,th iy m,2,m,2.370441359129584e-07,24.800808864743587,6,6,0.0070921985815602835
AN19-rec-6b2ae622064ec5124b88:phone:2,AN19-rec-6b2ae622064ec5124b88,AN19.MIX.im6,Hindi,Indo-Aryan,sill,s ih l,1,ih,1.0523920635181254e-06,21.7953899159357,6,6,0.006711409395973154
AN19-rec-6b31fe69f83ce55caa19:phone:1,AN19-rec-6b31fe69f83ce55caa19,AN19.KOR.km1,Korean,Koreanic,dune,d uw n,0,d,3.08838472766718e-05,26.17357101718968,6,6,0.0072992700729927005
AN19-rec-6b3a5c91ed298e1e9d54:phone:2,AN19-rec-6b3a5c91ed298e1e9d54,AN19.MIX.if2,Dutch,Germanic,mat,m ae t,1,ae,0.0011045058554267826,20.943376733616308,6,6,0.006944444444444444
AN19-rec-6b540db0ff3217039c95:phone:2,AN19-rec-6b540db0ff3217039c95,AN19.KOR.kf6,Korean,Koreanic,wrong,r ao ng,1,ao,4.150417323572423e-11,31.04837619671453,6,8,0.007042253521126761
AN19-rec-6b5cc0f77330a6b7b3db:phone:1,AN19-rec-6b5cc0f77330a6b7b3db,AN19.MIX.if2,Dutch,Germanic,both,b ow th,0,b,8.606716349300623e-14,40.32873813970918,6,6,0.006944444444444444
AN19-rec-6b5cc0f77330a6b7b3db:phone:3,AN19-rec-6b5cc0f77330a6b7b3db,AN19.MIX.if2,Dutch,Germanic,both,b ow th,2,th,4.469328142826567e-12,31.438374681656487,6,6,0.006944444444444444
AN19-rec-6b5e8893a4cb6e245921:phone:1,AN19-rec-6b5e8893a4cb6e245921,AN19.KOR.km6,Korean,Koreanic,pool,p uw l,0,p,3.038005441699495e-09,30.498351485356785,6,6,0.007042253521126761
AN19-rec-6b82ea86aa04e871ee1d:phone:1,AN19-rec-6b82ea86aa04e871ee1d,AN19.MIX.im1,Romanian,Romance,bean,b iy n,0,b,5.15496749248373e-12,44.1968213363472,6,6,0.006802721088435374
AN19-rec-6b83d16c9b3794a9d149:phone:1,AN19-rec-6b83d16c9b3794a9d149,AN19.KOR.kf4,Korean,Koreanic,gave,g ey v,0,g,0.0002205663101199451,12.91383839757358,6,6,0.0070921985815602835
AN19-rec-6bb1b8d957bc22b2fc9f:phone:2,AN19-rec-6bb1b8d957bc22b2fc9f,AN19.MIX.if5,Japanese,Japonic,caught,k aa t,1,aa,1.6584954605552556e-09,41.903265709787526,6,6,0.006711409395973154
AN19-rec-6bcb2a973a6732f8f4d5:phone:1,AN19-rec-6bcb2a973a6732f8f4d5,AN19.SPA.sm4,Spanish,Romance,pool,p uw l,0,p,5.788343607339644e-05,22.059163801428667,6,6,0.007194244604316547
AN19-rec-6bcc42dcb368665a06b1:phone:3,AN19-rec-6bcc42dcb368665a06b1,AN19.SPA.sm3,Spanish,Romance,bum,b ah m,2,m,4.812426779276423e-14,42.72012038561039,6,6,0.0072992700729927005
AN19-rec-6bd41a133130ad11d840:phone:1,AN19-rec-6bd41a133130ad11d840,AN19.KOR.km3,Korean,Koreanic,rim,r ih m,0,r,4.862569890737928e-09,58.770254139154495,6,6,0.006666666666666667
AN19-rec-6bf84a1ece985f6a355d:phone:3,AN19-rec-6bf84a1ece985f6a355d,AN19.KOR.kf2,Korean,Koreanic,pup,p ah p,2,p,2.710138063235165e-10,45.310261034792056,6,6,0.0072992700729927005
AN19-rec-6bfc3d6df787231f6c13:phone:3,AN19-rec-6bfc3d6df787231f6c13,AN19.MIX.im2,Bengali,Indo-Aryan,love,l ah v,2,v,1.4017014473729817e-07,39.30050268115918,6,6,0.007246376811594203
AN19-rec-6c07a08947bb52276082:phone:1,AN19-rec-6c07a08947bb52276082,AN19.MIX.im4,Mandarin,Sino-Tibetan,rough,r ah f,0,r,0.0005441541865445673,25.1169101732084,6,6,0.006993006993006993
AN19-rec-6c0ae90d28e96fa0eb29:phone:2,AN19-rec-6c0ae90d28e96fa0eb29,AN19.KOR.kf3,Korean,Koreanic,leg,l eh g,1,eh,2.0793118918362696e-11,50.77921612316597,6,6,0.007246376811594203
AN19-rec-6c0ffa76be6127acad74:phone:2,AN19-rec-6c0ffa76be6127acad74,AN19.MIX.if4,German,Germanic,watch,w aa ch,1,aa,1.8524388318117744e-05,35.59830676256624,6,6,0.0072992700729927005
AN19-rec-6c169f53be9f077ff6a0:phone:2,AN19-rec-6c169f53be9f077ff6a0,AN19.KOR.km6,Korean,Koreanic,sill,s ih l,1,ih,8.359924047602023e-11,29.25570723295533,6,6,0.007042253521126761
AN19-rec-6c2dc050d5c31a384a23:phone:3,AN19-rec-6c2dc050d5c31a384a23,AN19.KOR.km1,Korean,Koreanic,peace,p iy s,2,s,8.558510454670415e-06,21.047635282657208,6,6,0.0072992700729927005
AN19-rec-6c2eeb56293bb1a2e5f2:phone:3,AN19-rec-6c2eeb56293bb1a2e5f2,AN19.SPA.sm4,Spanish,Romance,hurl,hh er l,2,l,1.493194621446377e-08,32.35907597742427,6,6,0.007194244604316547
AN19-rec-6c328eb30af0b2924039:phone:1,AN19-rec-6c328eb30af0b2924039,AN19.MIX.if2,Dutch,Germanic,wick,w ih k,0,w,1.174947298384561e-28,87.77338808911078,6,6,0.006944444444444444
AN19-rec-6c38b50774314b5329b0:phone:1,AN19-rec-6c38b50774314b5329b0,AN19.SPA.sm3,Spanish,Romance,rim,r ih m,0,r,5.974903582801463e-17,67.26894353267762,6,6,0.0072992700729927005
AN19-rec-6c5da09bf876b91a1052:phone:3,AN19-rec-6c5da09bf876b91a1052,AN19.MIX.if1,Albanian,Albanian,hash,hh ae sh,2,sh,8.749159359322363e-10,34.89470695124909,6,6,0.0070921985815602835
AN19-rec-6c6b50ba2744bd35217d:phone:2,AN19-rec-6c6b50ba2744bd35217d,AN19.MIX.if5,Japanese,Japonic,suck,s ah k,1,ah,1.6807469666167147e-07,55.82459681605157,6,6,0.006711409395973154
AN19-rec-6c6b50ba2744bd35217d:phone:3,AN19-rec-6c6b50ba2744bd35217d,AN19.MIX.if5,Japanese,Japonic,suck,s ah k,2,k,6.674843225760054e-22,90.07512444407988,6,6,0.006711409395973154
AN19-rec-6c71c2666e5eb344a94b:phone:1,AN19-rec-6c71c2666e5eb344a94b,AN19.SPA.sm6,Spanish,Romance,rim,r ih m,0,r,6.50564926586926e-14,49.60608193293108,6,6,0.006756756756756757
AN19-rec-6c777cf7c71869b1194c:phone:2,AN19-rec-6c777cf7c71869b1194c,AN19.KOR.kf5,Korean,Koreanic,lose,l uw z,1,uw,7.45764421824482e-05,10.916079589469264,6,6,0.006993006993006993
AN19-rec-6c7925382599c90f01d9:phone:1,AN19-rec-6c7925382599c90f01d9,AN19.MIX.im3,Russian,Slavic,rim,r ih m,0,r,1.6283049300979225e-08,48.20881322107854,6,6,0.006756756756756757
AN19-rec-6c79f1369b086fbde189:phone:2,AN19-rec-6c79f1369b086fbde189,AN19.MIX.if4,German,Germanic,size,s ay z,1,ay,0.008033325154592728,19.185674868435235,6,6,0.0072992700729927005
AN19-rec-6c84ed479348be5ab318:phone:1,AN19-rec-6c84ed479348be5ab318,AN19.SPA.sm5,Spanish,Romance,ship,sh ih p,0,sh,7.353925342803251e-06,14.63572734623052,6,6,0.006896551724137931
AN19-rec-6c84ed479348be5ab318:phone:3,AN19-rec-6c84ed479348be5ab318,AN19.SPA.sm5,Spanish,Romance,ship,sh ih p,2,p,1.5260233961056578e-24,64.17902377522176,6,6,0.006896551724137931
AN19-rec-6c9ddc9c0866fd5dcf3e:phone:1,AN19-rec-6c9ddc9c0866fd5dcf3e,AN19.MIX.if4,German,Germanic,hag,hh ae g,0,hh,0.00018353492442157025,16.767723408885207,6,6,0.0072992700729927005
AN19-rec-6c9ddc9c0866fd5dcf3e:phone:3,AN19-rec-6c9ddc9c0866fd5dcf3e,AN19.MIX.if4,German,Germanic,hag,hh ae g,2,g,1.5801266643023796e-09,55.41182830418578,6,6,0.0072992700729927005
AN19-rec-6cbb058e6b8fa7722b2c:phone:3,AN19-rec-6cbb058e6b8fa7722b2c,AN19.KOR.kf6,Korean,Koreanic,gas,g ae s,2,s,3.179833832601396e-07,27.58883695479427,6,6,0.007042253521126761
AN19-rec-6cc21baaa2363ab65066:phone:1,AN19-rec-6cc21baaa2363ab65066,AN19.KOR.kf4,Korean,Koreanic,bug,b ah g,0,b,2.639734332972743e-05,44.30197663912991,6,6,0.0070921985815602835
AN19-rec-6cc33c5b4efc02f2311d:phone:1,AN19-rec-6cc33c5b4efc02f2311d,AN19.MIX.if1,Albanian,Albanian,soak,s ow k,0,s,4.160370636901581e-09,23.532127668980223,6,6,0.0070921985815602835
AN19-rec-6cc33c5b4efc02f2311d:phone:2,AN19-rec-6cc33c5b4efc02f2311d,AN19.MIX.if1,Albanian,Albanian,soak,s ow k,1,ow,1.222771709191345e-17,53.07473353255269,6,6,0.0070921985815602835
AN19-rec-6cc6f5f1530b851005ba:phone:2,AN19-rec-6cc6f5f1530b851005ba,AN19.SPA.sf5,Spanish,Romance,kin,k ih n,1,ih,0.060252529543213085,27.39030734217617,6,6,0.007194244604316547
